state,name,type,is_blf,company,district,scale_hectares,decision_maker,phone,phone_raw,is_mobile,email,hq_city,hq_address,status,tier,tech_score,score_signals,disqualification_reason,primary_channel,available_channels,engagement_hook
West Bengal,HIGHLAND EXIM PVT LTDHIGHLAND EXIM FACTORY & STG,Bought Leaf Factory (BLF),Yes,HIGHLAND EXIM PVT LTDHIGHLAND EXIM FACTORY & STG,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Highland Exim Pvt Ltdhighland Exim Factory & Stg, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,JAGSHAKTI TEA & AGRO PVT LTD JAGSHAKTI FACTORY & STG,Bought Leaf Factory (BLF),Yes,JAGSHAKTI TEA & AGRO PVT LTD JAGSHAKTI FACTORY & STG,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Jagshakti Tea & Agro Pvt Ltd Jagshakti Factory & Stg, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,JAI SHANKAR TEA CO. PVT. LTD JAI SHANKAR TEA CO. PVT. LTD,Bought Leaf Factory (BLF),Yes,JAI SHANKAR TEA CO. PVT. LTD JAI SHANKAR TEA CO. PVT. LTD,Jalpaiguri,BLF Processing,,,,No,,Jalpaiguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),8,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Jalpaiguri HQ,,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Jai Shankar Tea Co., how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,COMPANY PRIVATE LIMITED JATINDRA MOHAN TEA COMPANY PVT LTD,Bought Leaf Factory (BLF),Yes,COMPANY PRIVATE LIMITED JATINDRA MOHAN TEA COMPANY PVT LTD,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Company Private Limited Jatindra Mohan Tea Company, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,PVT LTD KAILASHGIRI CONSULTANT PVT LTD FACTORY & STG,Bought Leaf Factory (BLF),Yes,PVT LTD KAILASHGIRI CONSULTANT PVT LTD FACTORY & STG,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Pvt Ltd Kailashgiri Consultant Pvt Ltd Factory & Stg, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,PVT. LTD. KALINAGAR TEA & AGRO CO. PVT. LTD.,Bought Leaf Factory (BLF),Yes,PVT. LTD. KALINAGAR TEA & AGRO CO. PVT. LTD.,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Pvt. Ltd. Kalinagar Tea & Agro Co., how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,"SONAAJULI, VEERPRIDE, KALIAPANI, KANAK KARJEEPARA TEA FACTORYKARJEEPARA TEA FACTORY",Bought Leaf Factory (BLF),Yes,"SONAAJULI, VEERPRIDE, KALIAPANI, KANAK KARJEEPARA TEA FACTORYKARJEEPARA TEA FACTORY",Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Sonaajuli, Veerpride, Kaliapani, Kanak Karjeepara Tea Factorykarjeepara Tea Factory, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,KAYAN AGRO INDUSTRIES & CO. PVT. LTD. KAYAN TEA FACTORY & STG,Bought Leaf Factory (BLF),Yes,KAYAN AGRO INDUSTRIES & CO. PVT. LTD. KAYAN TEA FACTORY & STG,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Kayan Agro Industries & Co. Pvt. Ltd. Kayan Tea Factory & Stg, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,KUKURJAN TEA PROCESSING PVT LTD KUKURJAN TEA FACTORY,Bought Leaf Factory (BLF),Yes,KUKURJAN TEA PROCESSING PVT LTD KUKURJAN TEA FACTORY,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Kukurjan Tea Processing Pvt Ltd Kukurjan Tea Factory, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,PLANTATION PVT. LTD M/S NEW LEAF TEA PLANTATION PVT. LTD,Bought Leaf Factory (BLF),Yes,PLANTATION PVT. LTD M/S NEW LEAF TEA PLANTATION PVT. LTD,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Plantation Pvt. Ltd M/S New Leaf Tea Plantation, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,"JOGES CHANDRA, JOGES CHANDRA GOLD MANJUSHREE TEA COMPANYMANJUSHREE TEA COMPANY",Bought Leaf Factory (BLF),Yes,"JOGES CHANDRA, JOGES CHANDRA GOLD MANJUSHREE TEA COMPANYMANJUSHREE TEA COMPANY",Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Joges Chandra, Joges Chandra Gold Manjushree Tea Companymanjushree Tea Company, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,"MALAPARA SUPREME, MALAPARA GOLD, MALAPARA DIAMOND MANSARAVOR TEA PVT LTDMANSARAVOR TEA PVT LTD",Bought Leaf Factory (BLF),Yes,"MALAPARA SUPREME, MALAPARA GOLD, MALAPARA DIAMOND MANSARAVOR TEA PVT LTDMANSARAVOR TEA PVT LTD",Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Malapara Supreme, Malapara Gold, Malapara Diamond Mansaravor Tea Pvt Ltdmansaravor Tea, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,"GUYABARI, GUYABARI GOLD, BANDHU NAGAR MARS TEA I NDIA PVT LTDMARS TEA I NDIA PVT LTD",Bought Leaf Factory (BLF),Yes,"GUYABARI, GUYABARI GOLD, BANDHU NAGAR MARS TEA I NDIA PVT LTDMARS TEA I NDIA PVT LTD",Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Guyabari, Guyabari Gold, Bandhu Nagar Mars Tea I Ndia Pvt Ltdmars Tea I Ndia, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,"VALUE,TAPTI,TAPTI VALUE,SARAMATI, SARAMATI MINU TEA INDUSTRIES MINU TEA FACTORY & STG",Bought Leaf Factory (BLF),Yes,"VALUE,TAPTI,TAPTI VALUE,SARAMATI, SARAMATI MINU TEA INDUSTRIES MINU TEA FACTORY & STG",Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Value,Tapti,Tapti Value,Saramati, Saramati Minu Tea Industries Minu Tea Factory & Stg, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,PROCESSING PVT. LTD NAVBHARAT TEA PROCESSING PVT. LTD,Bought Leaf Factory (BLF),Yes,PROCESSING PVT. LTD NAVBHARAT TEA PROCESSING PVT. LTD,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Processing Pvt. Ltd Navbharat Tea Processing, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,PVT. LTD. - NORTH DINAJPUR TEA AGRO BLF & STG,Bought Leaf Factory (BLF),Yes,PVT. LTD. - NORTH DINAJPUR TEA AGRO BLF & STG,Uttar Dinajpur,BLF Processing,,,,No,,Siliguri,"Uttar Dinajpur, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Pvt. Ltd. - North Dinajpur Tea Agro Blf & Stg, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Uttar Dinajpur, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,NOUVELLE TEA PVT. LTD.NOUVELLE TEA PVT. LTD.,Bought Leaf Factory (BLF),Yes,NOUVELLE TEA PVT. LTD.NOUVELLE TEA PVT. LTD.,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Nouvelle Tea Pvt. Ltd.Nouvelle Tea, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,NPS COLD STORAGE PVT. LTD. NPS COLD STORAGE PVT. LTD.,Bought Leaf Factory (BLF),Yes,NPS COLD STORAGE PVT. LTD. NPS COLD STORAGE PVT. LTD.,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Nps Cold Storage, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,FACTORY P.B. GHOSH & SONS TEA FACTORY & STG,Bought Leaf Factory (BLF),Yes,FACTORY P.B. GHOSH & SONS TEA FACTORY & STG,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Factory P.B. Ghosh & Sons Tea Factory & Stg, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,PHULJHORA AGRO PLANTATION PVT. LTD INDIRA TEA FACTORY,Bought Leaf Factory (BLF),Yes,PHULJHORA AGRO PLANTATION PVT. LTD INDIRA TEA FACTORY,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Phuljhora Agro Plantation Pvt. Ltd Indira Tea Factory, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
West Bengal,PROCESSING PVT. LTD SANYASIHAT TEA PROCESSING PVT. LTD,Bought Leaf Factory (BLF),Yes,PROCESSING PVT. LTD SANYASIHAT TEA PROCESSING PVT. LTD,Jalpaiguri,BLF Processing,,,,No,,Siliguri,"Jalpaiguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,No email listed (paper-dominant) | Bought Leaf Factory (daily small-grower leaf friction) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

During peak leaf intake at Processing Pvt. Ltd Sanyasihat Tea Processing, how does your weighbridge team handle small grower disputes over tare weight and moisture or coarse leaf deductions?

In Jalpaiguri, several BLF owners we know were losing 15 to 20 minutes per vehicle because deductions were still handwritten or keyed manually into a local computer slip.

Does your weighing scale push verified net leaf weights directly to the grower slip and your ledger without manual re-entry?"
